dimensionality_reduction,n_dimensions,balancing_technique,n_layers,n_neurons,optimizer_type,learning_rate,epochs,valid_accuracy,valid_loss,train_accuracy,train_loss
none,1,none,2,50,adam,0.001,175,0.25540000200271606,2.5537705421447754,0.2602222263813019,2.5168113708496094
none,1,none,1,10,adam,0.01,200,0.25279998779296875,2.5544016361236572,0.25877776741981506,2.5192649364471436
none,1,oversample,2,10,adam,0.01,200,0.2557999789714813,2.554434061050415,0.2639111280441284,2.50582218170166
none,1,oversample,1,100,adam,0.001,125,0.2556000053882599,2.555069923400879,0.25644445419311523,2.528696060180664
none,1,none,1,100,adam,0.01,175,0.27619999647140503,2.555330753326416,0.34128889441490173,2.169177770614624
none,1,oversample,2,10,adam,0.01,175,0.2574000060558319,2.5568044185638428,0.25975555181503296,2.518751621246338
none,1,undersample,3,100,adam,0.001,175,0.2549999952316284,2.5569913387298584,0.26304444670677185,2.517364025115967
none,1,none,3,100,adam,0.01,100,0.25679999589920044,2.5592892169952393,0.2772666811943054,2.4585764408111572
none,1,undersample,2,100,adam,0.01,150,0.2655999958515167,2.559453010559082,0.34317779541015625,2.182238817214966
none,1,undersample,1,10,adam,0.1,100,0.2572000026702881,2.559873104095459,0.2622666656970978,2.5164194107055664
none,1,undersample,1,10,adam,0.01,80,0.24779999256134033,2.559953212738037,0.25362223386764526,2.5377941131591797
none,1,oversample,3,50,adam,0.01,80,0.2581999897956848,2.5600554943084717,0.2619333267211914,2.513209819793701
none,1,undersample,3,50,adam,0.01,175,0.26579999923706055,2.5615315437316895,0.30104443430900574,2.3641414642333984
none,1,oversample,3,50,adam,0.01,100,0.257999986410141,2.561537504196167,0.26402223110198975,2.502573251724243
none,1,undersample,1,50,adam,0.001,150,0.2547999918460846,2.56235671043396,0.25591111183166504,2.534372329711914
none,1,none,1,100,adam,0.01,200,0.2655999958515167,2.5624523162841797,0.34557777643203735,2.158949136734009
none,1,undersample,2,10,adam,0.01,125,0.25200000405311584,2.562786340713501,0.2605777680873871,2.518225908279419
none,1,none,1,50,adam,0.001,150,0.2557999789714813,2.563831329345703,0.25573334097862244,2.5380613803863525
none,1,oversample,2,100,adam,0.01,175,0.2581999897956848,2.564527750015259,0.33442223072052,2.217963695526123
none,1,oversample,2,10,adam,0.1,125,0.2603999972343445,2.564635992050171,0.2638222277164459,2.5059823989868164
none,1,oversample,3,50,adam,0.001,200,0.2574000060558319,2.565171003341675,0.2587999999523163,2.542417287826538
none,1,oversample,3,10,adam,0.01,175,0.25859999656677246,2.5652048587799072,0.25964444875717163,2.5292680263519287
none,1,oversample,1,100,adam,0.01,200,0.2678000032901764,2.566063642501831,0.3494666814804077,2.1456077098846436
none,1,undersample,2,50,adam,0.001,150,0.25279998779296875,2.566551446914673,0.25475555658340454,2.542795419692993
none,1,oversample,3,100,adam,0.01,150,0.2629999816417694,2.5669002532958984,0.30624446272850037,2.334517002105713
none,1,none,2,10,adam,0.1,200,0.2563999891281128,2.5675816535949707,0.26537778973579407,2.493767261505127
none,1,oversample,3,100,adam,0.01,125,0.25920000672340393,2.5680510997772217,0.3001111149787903,2.3539888858795166
none,1,oversample,3,100,adam,0.001,175,0.25779998302459717,2.568117141723633,0.2637999951839447,2.513183355331421
none,1,undersample,1,10,adam,0.1,80,0.2507999837398529,2.5690736770629883,0.2552444338798523,2.535752296447754
none,1,oversample,1,10,adam,0.1,80,0.25599998235702515,2.5693864822387695,0.2549111247062683,2.537517786026001
none,1,none,2,100,adam,0.001,125,0.25459998846054077,2.569478988647461,0.2527777850627899,2.5386784076690674
none,1,none,3,50,adam,0.01,100,0.2563999891281128,2.5695316791534424,0.2594222128391266,2.5324933528900146
none,1,undersample,2,10,adam,0.1,125,0.25939998030662537,2.5714120864868164,0.2648000121116638,2.5165088176727295
none,1,undersample,2,10,adam,0.01,150,0.25519999861717224,2.571615219116211,0.25575554370880127,2.5450263023376465
none,1,none,3,50,adam,0.001,175,0.2541999816894531,2.5720114707946777,0.25504446029663086,2.549234628677368
none,1,oversample,2,10,adam,0.01,125,0.25200000405311584,2.5721020698547363,0.2549111247062683,2.5331220626831055
none,1,undersample,3,100,adam,0.01,175,0.2557999789714813,2.572213888168335,0.32171112298965454,2.2903082370758057
none,1,oversample,1,10,adam,0.01,100,0.2459999918937683,2.5724411010742188,0.25119999051094055,2.5404207706451416
none,1,undersample,2,10,adam,0.01,100,0.251800000667572,2.572873592376709,0.25531110167503357,2.5317811965942383
none,1,oversample,1,10,adam,0.01,80,0.24819999933242798,2.5742805004119873,0.25264444947242737,2.545229434967041
none,1,none,3,50,adam,0.01,125,0.25759997963905334,2.574514150619507,0.27917778491973877,2.4483561515808105
none,1,none,1,100,adam,0.001,125,0.24639999866485596,2.574664354324341,0.24913333356380463,2.5452256202697754
none,1,undersample,1,10,adam,0.1,150,0.2531999945640564,2.5750505924224854,0.2631777822971344,2.5231070518493652
none,1,none,2,10,adam,0.1,100,0.2541999816894531,2.575887680053711,0.2549999952316284,2.545504570007324
none,1,undersample,3,100,adam,0.01,80,0.25439998507499695,2.5759835243225098,0.26422223448753357,2.5020010471343994
none,1,oversample,2,50,adam,0.001,150,0.2529999911785126,2.5762760639190674,0.25253334641456604,2.552596092224121
none,1,undersample,3,10,adam,0.01,100,0.2587999999523163,2.576759099960327,0.2536666691303253,2.5573770999908447
none,1,oversample,2,10,adam,0.1,175,0.25599998235702515,2.5772087574005127,0.25626668334007263,2.546212673187256
none,1,undersample,3,100,adam,0.001,150,0.24899999797344208,2.5774457454681396,0.2521333396434784,2.5552978515625
none,1,undersample,3,10,adam,0.01,125,0.25360000133514404,2.578843832015991,0.25486665964126587,2.5512232780456543
none,1,oversample,2,100,adam,0.001,125,0.24979999661445618,2.5788865089416504,0.2492000013589859,2.5548219680786133
none,1,undersample,3,100,adam,0.01,150,0.2606000006198883,2.5789318084716797,0.32786667346954346,2.27238130569458
none,1,undersample,3,50,adam,0.001,175,0.24979999661445618,2.5792369842529297,0.2513333261013031,2.5570101737976074
none,1,oversample,3,10,adam,0.01,125,0.2541999816894531,2.5802478790283203,0.25540000200271606,2.54582142829895
none,1,none,3,50,adam,0.01,80,0.24939998984336853,2.580524206161499,0.25031110644340515,2.5529842376708984
none,1,undersample,3,50,adam,0.01,80,0.25200000405311584,2.58105206489563,0.2549111247062683,2.5395009517669678
none,1,undersample,2,10,adam,0.1,150,0.2491999864578247,2.5811760425567627,0.25217777490615845,2.5500338077545166
none,1,none,1,100,adam,0.1,100,0.2540000081062317,2.5813307762145996,0.256933331489563,2.5487258434295654
none,1,undersample,1,50,adam,0.1,175,0.25,2.582446575164795,0.25822222232818604,2.543142080307007
none,1,undersample,3,10,adam,0.01,150,0.24939998984336853,2.5825746059417725,0.2539333403110504,2.5445852279663086
none,1,undersample,3,50,adam,0.01,150,0.2590000033378601,2.582921266555786,0.295933336019516,2.3845415115356445
none,1,oversample,2,10,adam,0.01,100,0.24859999120235443,2.5831875801086426,0.2502666711807251,2.564926862716675
none,1,none,2,10,adam,0.1,125,0.25380000472068787,2.5835952758789062,0.25584444403648376,2.5501811504364014
none,1,oversample,3,100,adam,0.001,150,0.24879999458789825,2.584567070007324,0.250511109828949,2.550710916519165
none,1,undersample,2,50,adam,0.001,175,0.23879998922348022,2.5847606658935547,0.24320000410079956,2.558835983276367
none,1,none,3,50,adam,0.001,200,0.24560000002384186,2.58514404296875,0.2470666766166687,2.560858726501465
none,1,undersample,3,10,adam,0.1,150,0.25200000405311584,2.5865628719329834,0.25911110639572144,2.5456671714782715
none,1,none,2,10,adam,0.01,80,0.2459999918937683,2.5875558853149414,0.24666666984558105,2.5673091411590576
none,1,none,1,10,adam,0.01,80,0.24799999594688416,2.5884158611297607,0.2519555687904358,2.5567915439605713
none,1,oversample,3,100,adam,0.01,100,0.2533999979496002,2.5895519256591797,0.2695111036300659,2.4789085388183594
none,1,undersample,1,100,adam,0.01,200,0.2678000032901764,2.590925693511963,0.35535556077957153,2.1265852451324463
none,1,oversample,1,10,adam,0.1,150,0.2557999789714813,2.5911030769348145,0.2622222304344177,2.536067247390747
none,1,none,3,10,adam,0.01,100,0.24699999392032623,2.593317985534668,0.2431555539369583,2.576587677001953
none,1,oversample,2,100,adam,0.01,200,0.2621999979019165,2.5940306186676025,0.35022222995758057,2.1703948974609375
none,1,none,3,100,adam,0.01,125,0.25679999589920044,2.5945498943328857,0.29982221126556396,2.364248752593994
none,1,oversample,1,50,adam,0.001,150,0.24560000002384186,2.5948407649993896,0.24308888614177704,2.5699472427368164
none,1,none,1,10,adam,0.01,100,0.24719999730587006,2.5949459075927734,0.24837778508663177,2.5649304389953613
none,1,undersample,3,10,adam,0.1,80,0.241799995303154,2.595095634460449,0.24488888680934906,2.568641424179077
none,1,undersample,3,100,adam,0.01,100,0.2556000053882599,2.5952532291412354,0.2632000148296356,2.4925010204315186
none,1,oversample,3,10,adam,0.01,150,0.24959999322891235,2.5965235233306885,0.24915555119514465,2.567354917526245
none,1,undersample,1,10,adam,0.01,100,0.24779999256134033,2.5982441902160645,0.24793334305286407,2.571636438369751
none,1,none,3,100,adam,0.001,150,0.23919999599456787,2.600020408630371,0.24151110649108887,2.5740530490875244
none,1,none,3,10,adam,0.01,150,0.23999999463558197,2.601141929626465,0.2440444529056549,2.583505392074585
none,1,oversample,3,10,adam,0.01,100,0.24779999256134033,2.601310968399048,0.24666666984558105,2.5746848583221436
none,1,oversample,1,50,adam,0.1,175,0.24879999458789825,2.6018245220184326,0.25468888878822327,2.5609700679779053
none,1,oversample,1,100,adam,0.001,100,0.24300000071525574,2.60243821144104,0.23795555531978607,2.580134630203247
none,1,none,3,10,adam,0.1,200,0.24379999935626984,2.6054306030273438,0.24675555527210236,2.5684447288513184
none,1,undersample,3,100,adam,0.01,125,0.25540000200271606,2.6075403690338135,0.3051333427429199,2.3312082290649414
none,1,undersample,2,100,adam,0.001,125,0.241799995303154,2.610812187194824,0.23773333430290222,2.5872113704681396
none,1,oversample,3,100,adam,0.01,80,0.24979999661445618,2.6150546073913574,0.25371110439300537,2.567981004714966
none,1,undersample,1,100,adam,0.001,100,0.23839999735355377,2.618680953979492,0.23306666314601898,2.5969324111938477
none,1,none,2,100,adam,0.01,200,0.2662000060081482,2.621864080429077,0.3429555594921112,2.189666271209717
none,1,oversample,2,100,adam,0.001,100,0.23600000143051147,2.621922731399536,0.2332666665315628,2.6044232845306396
none,1,oversample,1,50,adam,0.001,125,0.2393999993801117,2.622077226638794,0.23597778379917145,2.5979721546173096
none,1,oversample,3,10,adam,0.1,125,0.23819999396800995,2.6265532970428467,0.23733334243297577,2.589946985244751
none,1,none,1,100,adam,0.001,100,0.23739999532699585,2.6269776821136475,0.23653332889080048,2.599576711654663
none,1,none,2,100,adam,0.001,100,0.2377999871969223,2.627427816390991,0.23617778718471527,2.610954761505127
none,1,undersample,1,50,adam,0.001,125,0.23999999463558197,2.629507303237915,0.23342221975326538,2.603919744491577
none,1,none,3,100,adam,0.01,80,0.23899999260902405,2.6303515434265137,0.2406444400548935,2.5854408740997314
none,1,none,3,100,adam,0.01,150,0.25779998302459717,2.6317412853240967,0.31262221932411194,2.2923970222473145
none,1,undersample,3,10,adam,0.01,175,0.23259998857975006,2.632063388824463,0.23533333837985992,2.6009364128112793
none,1,none,2,50,adam,0.001,125,0.23579999804496765,2.6320972442626953,0.2330888956785202,2.6154091358184814
none,1,undersample,3,100,adam,0.01,200,0.25459998846054077,2.632897138595581,0.3375333249568939,2.2168900966644287
none,1,none,2,10,adam,0.1,175,0.23839999735355377,2.63346004486084,0.2433111071586609,2.6014275550842285
none,1,none,1,10,adam,0.1,200,0.23839999735355377,2.6346426010131836,0.24275556206703186,2.597630500793457
none,1,undersample,2,10,adam,0.1,100,0.23979999125003815,2.6354424953460693,0.2411777824163437,2.6068921089172363
none,1,undersample,3,100,adam,0.001,125,0.23240000009536743,2.6366231441497803,0.23180000483989716,2.619899272918701
none,1,none,3,100,adam,0.1,100,0.24479998648166656,2.636796712875366,0.2468888908624649,2.601395606994629
none,1,none,1,10,adam,0.1,150,0.24059998989105225,2.6368722915649414,0.24111111462116241,2.5995357036590576
none,1,oversample,3,50,adam,0.001,125,0.23420000076293945,2.6388468742370605,0.2316666692495346,2.621962070465088
none,1,undersample,3,50,adam,0.001,200,0.22039999067783356,2.6403446197509766,0.22086666524410248,2.6094064712524414
none,1,oversample,3,10,adam,0.01,80,0.22679999470710754,2.6416733264923096,0.22348889708518982,2.6173906326293945
none,1,undersample,3,10,adam,0.1,200,0.23799999058246613,2.6434757709503174,0.23724444210529327,2.61346173286438
none,1,oversample,2,50,adam,0.001,125,0.23899999260902405,2.643566846847534,0.23017777502536774,2.6264657974243164
none,1,undersample,3,10,adam,0.1,125,0.23839999735355377,2.644336700439453,0.24093332886695862,2.605098009109497
none,1,none,1,50,adam,0.001,125,0.23659999668598175,2.6443445682525635,0.23084445297718048,2.6228203773498535
none,1,none,2,10,adam,0.1,150,0.23999999463558197,2.645271062850952,0.2501777708530426,2.5852549076080322
none,1,undersample,1,100,adam,0.1,200,0.23839999735355377,2.6458044052124023,0.23642222583293915,2.6212213039398193
none,1,none,1,10,adam,0.1,80,0.2393999993801117,2.6458191871643066,0.23853333294391632,2.625040292739868
none,1,oversample,3,100,adam,0.001,125,0.23119999468326569,2.6460840702056885,0.23293334245681763,2.6275272369384766
none,1,none,3,100,adam,0.001,125,0.23259998857975006,2.6463348865509033,0.23191110789775848,2.634584426879883
none,1,undersample,1,100,adam,0.1,100,0.23539999127388,2.64707612991333,0.23304444551467896,2.621070384979248
none,1,none,1,50,adam,0.1,200,0.2361999899148941,2.647118330001831,0.23555555939674377,2.620140552520752
none,1,none,2,10,adam,0.1,80,0.22839999198913574,2.647362470626831,0.2288888841867447,2.626077890396118
none,1,undersample,1,100,adam,0.1,150,0.23639999330043793,2.647406816482544,0.2365555614233017,2.6226723194122314
none,1,oversample,1,50,adam,0.1,125,0.23439998924732208,2.6474103927612305,0.23546667397022247,2.618861198425293
none,1,oversample,3,10,adam,0.1,175,0.24139998853206635,2.647583246231079,0.2427777796983719,2.593801498413086
none,1,oversample,2,50,adam,0.1,175,0.23839999735355377,2.6480352878570557,0.23544444143772125,2.6224753856658936
none,1,undersample,2,100,adam,0.1,80,0.23479999601840973,2.6482372283935547,0.233800008893013,2.6246554851531982
none,1,undersample,2,10,adam,0.1,175,0.2377999871969223,2.6482536792755127,0.2332666665315628,2.626188278198242
none,1,undersample,3,100,adam,0.1,200,0.2337999939918518,2.649714231491089,0.23286667466163635,2.6203863620758057
none,1,undersample,1,50,adam,0.1,80,0.2329999953508377,2.64981746673584,0.23313333094120026,2.6233556270599365
none,1,none,3,100,adam,0.01,175,0.259799987077713,2.650139808654785,0.3271777927875519,2.241025686264038
none,1,oversample,2,10,adam,0.1,150,0.23600000143051147,2.650167226791382,0.23508888483047485,2.6223604679107666
none,1,undersample,1,100,adam,0.1,175,0.2337999939918518,2.6508071422576904,0.23277777433395386,2.622133493423462
none,1,none,1,100,adam,0.1,80,0.23399999737739563,2.6508500576019287,0.23375555872917175,2.6227760314941406
none,1,oversample,3,10,adam,0.1,200,0.2377999871969223,2.6510579586029053,0.23784445226192474,2.6151280403137207
none,1,oversample,2,100,adam,0.1,200,0.23799999058246613,2.6517717838287354,0.23684445023536682,2.611427068710327
none,1,oversample,2,50,adam,0.1,125,0.23199999332427979,2.654494047164917,0.2338888943195343,2.6227385997772217
none,1,oversample,3,100,adam,0.1,125,0.23479999601840973,2.654865264892578,0.23180000483989716,2.627992630004883
none,1,undersample,3,50,adam,0.1,100,0.2345999926328659,2.6549301147460938,0.2292444407939911,2.634955883026123
none,1,none,3,10,adam,0.1,150,0.2329999953508377,2.654930353164673,0.23377777636051178,2.6320319175720215
none,1,undersample,1,100,adam,0.001,80,0.23719999194145203,2.655080556869507,0.23180000483989716,2.6372568607330322
none,1,oversample,2,10,adam,0.1,200,0.2321999967098236,2.6552135944366455,0.23742222785949707,2.6112823486328125
none,1,oversample,1,50,adam,0.1,150,0.2329999953508377,2.6570661067962646,0.23253333568572998,2.628688097000122
none,1,undersample,3,50,adam,0.001,150,0.2231999933719635,2.657090902328491,0.21471111476421356,2.6408512592315674
none,1,undersample,0,100,adam,0.001,200,0.21559999883174896,2.657930374145508,0.2123333364725113,2.6291911602020264
none,1,undersample,2,10,adam,0.1,200,0.22659999132156372,2.657954216003418,0.2262222319841385,2.639259099960327
none,1,oversample,0,100,adam,0.001,200,0.21599999070167542,2.658449172973633,0.21320000290870667,2.6290032863616943
none,1,oversample,2,10,adam,0.1,80,0.23579999804496765,2.6589996814727783,0.23091112077236176,2.633089780807495
none,1,none,0,10,adam,0.001,200,0.21519999206066132,2.659259080886841,0.21211111545562744,2.6303300857543945
none,1,oversample,1,100,adam,0.1,80,0.23479999601840973,2.659647226333618,0.23064444959163666,2.633180618286133
none,1,undersample,0,10,adam,0.001,200,0.21619999408721924,2.6604225635528564,0.21315555274486542,2.6321473121643066
none,1,none,0,50,adam,0.001,200,0.2157999873161316,2.6611015796661377,0.2123333364725113,2.6317358016967773
none,1,oversample,0,10,adam,0.001,200,0.21619999408721924,2.6611416339874268,0.21302221715450287,2.632213830947876
none,1,undersample,2,100,adam,0.001,100,0.23559999465942383,2.6614694595336914,0.23037777841091156,2.648033618927002
none,1,oversample,0,50,adam,0.001,200,0.21699999272823334,2.6616291999816895,0.2128666639328003,2.632596492767334
none,1,none,0,100,adam,0.001,200,0.21739999949932098,2.6616454124450684,0.21211111545562744,2.6333346366882324
none,1,undersample,0,50,adam,0.001,200,0.2157999873161316,2.661996603012085,0.21122223138809204,2.632906913757324
none,1,undersample,3,10,adam,0.1,175,0.2329999953508377,2.6621580123901367,0.23804444074630737,2.627350091934204
none,1,oversample,2,50,adam,0.1,150,0.2377999871969223,2.666855573654175,0.23555555939674377,2.6443686485290527
none,1,oversample,3,100,adam,0.1,80,0.23559999465942383,2.667572021484375,0.23328888416290283,2.6441445350646973
none,1,none,2,10,adam,0.01,125,0.22599999606609344,2.6678242683410645,0.2182222306728363,2.6565396785736084
none,1,oversample,1,100,adam,0.1,175,0.23240000009536743,2.668055295944214,0.23517778515815735,2.6149587631225586
none,1,undersample,2,100,adam,0.01,200,0.25920000672340393,2.6690313816070557,0.35668888688087463,2.1216881275177
none,1,oversample,0,50,adam,0.001,175,0.2125999927520752,2.6699609756469727,0.2094888985157013,2.6434311866760254
none,1,oversample,1,100,adam,0.001,80,0.23539999127388,2.6699788570404053,0.22955556213855743,2.6527981758117676
none,1,undersample,0,10,adam,0.001,175,0.2125999927520752,2.670058012008667,0.20920000970363617,2.6442224979400635
none,1,oversample,3,100,adam,0.01,175,0.24879999458789825,2.6713242530822754,0.32706665992736816,2.2494752407073975
none,1,oversample,0,10,adam,0.001,175,0.21359999477863312,2.6716158390045166,0.20937778055667877,2.645862579345703
none,1,none,0,100,adam,0.001,175,0.21279999613761902,2.6719744205474854,0.20953333377838135,2.645503044128418
none,1,oversample,0,100,adam,0.001,175,0.21359999477863312,2.6720850467681885,0.20915555953979492,2.645562171936035
none,1,undersample,0,50,adam,0.001,175,0.2149999886751175,2.67214035987854,0.2108222246170044,2.645599126815796
none,1,none,0,50,adam,0.001,175,0.21359999477863312,2.6723742485046387,0.21148888766765594,2.6464273929595947
none,1,oversample,2,50,adam,0.001,100,0.2345999926328659,2.6729061603546143,0.23206667602062225,2.6540586948394775
none,1,undersample,0,100,adam,0.001,175,0.2117999941110611,2.673443555831909,0.2093999981880188,2.646855115890503
none,1,oversample,3,50,adam,0.001,175,0.21319998800754547,2.6737444400787354,0.20846666395664215,2.655027151107788
none,1,none,0,10,adam,0.001,175,0.21359999477863312,2.673865556716919,0.20911110937595367,2.6474430561065674
none,1,oversample,2,10,adam,0.1,100,0.21480000019073486,2.6741108894348145,0.21155555546283722,2.664980411529541
none,1,undersample,2,50,adam,0.001,125,0.23420000076293945,2.675222396850586,0.2303333431482315,2.6662380695343018
none,1,undersample,3,10,adam,0.01,80,0.21119999885559082,2.6755642890930176,0.20453333854675293,2.6607563495635986
none,1,none,3,50,adam,0.001,150,0.21119999885559082,2.676252841949463,0.20453333854675293,2.658149480819702
none,1,none,3,10,adam,0.01,125,0.21119999885559082,2.6771039962768555,0.20453333854675293,2.6596925258636475
none,1,undersample,1,50,adam,0.001,100,0.2321999967098236,2.6777844429016113,0.2267555594444275,2.661905527114868
none,1,none,2,50,adam,0.001,150,0.21119999885559082,2.677960157394409,0.20453333854675293,2.6642229557037354
none,1,none,1,50,adam,0.001,100,0.22919999063014984,2.678680658340454,0.22286666929721832,2.663879632949829
none,1,none,2,10,adam,0.001,200,0.22739998996257782,2.6789138317108154,0.22282221913337708,2.664118766784668
none,1,none,2,10,adam,0.01,100,0.21299999952316284,2.6802406311035156,0.208155557513237,2.6647567749023438
none,1,none,3,100,adam,0.1,175,0.22439999878406525,2.6813411712646484,0.22468888759613037,2.6533162593841553
none,1,none,3,100,adam,0.001,100,0.22859999537467957,2.683344841003418,0.22384445369243622,2.674069881439209
none,1,none,2,100,adam,0.1,80,0.22299998998641968,2.6840946674346924,0.21762222051620483,2.664410352706909
none,1,undersample,0,10,adam,0.001,150,0.21139998733997345,2.685479164123535,0.20706667006015778,2.661252021789551
none,1,none,1,100,adam,0.001,80,0.23279999196529388,2.6864399909973145,0.22580000758171082,2.6724441051483154
none,1,none,0,50,adam,0.001,150,0.21220000088214874,2.687185525894165,0.20926666259765625,2.663893461227417
none,1,oversample,0,100,adam,0.001,150,0.21239998936653137,2.687314033508301,0.208155557513237,2.6640021800994873
none,1,oversample,2,10,adam,0.001,200,0.23999999463558197,2.6874194145202637,0.23462222516536713,2.6723523139953613
none,1,none,0,100,adam,0.001,150,0.21220000088214874,2.6874611377716064,0.20915555953979492,2.6639416217803955
none,1,oversample,0,50,adam,0.001,150,0.21220000088214874,2.6877427101135254,0.2080666720867157,2.6640281677246094
none,1,undersample,0,100,adam,0.001,150,0.2125999927520752,2.688000440597534,0.20873333513736725,2.6644439697265625
none,1,oversample,0,10,adam,0.001,150,0.2101999968290329,2.6886374950408936,0.2079777866601944,2.664992570877075
none,1,undersample,0,50,adam,0.001,150,0.2141999900341034,2.6890571117401123,0.20955555140972137,2.6653809547424316
none,1,none,0,10,adam,0.001,150,0.21299999952316284,2.6894187927246094,0.20804443955421448,2.665452718734741
none,1,none,3,10,adam,0.001,200,0.21719999611377716,2.6911044120788574,0.21211111545562744,2.6773040294647217
none,1,undersample,1,10,adam,0.001,200,0.23579999804496765,2.6937947273254395,0.23135556280612946,2.677819013595581
none,1,none,3,10,adam,0.01,80,0.21119999885559082,2.6947059631347656,0.20453333854675293,2.6817359924316406
none,1,oversample,1,10,adam,0.001,175,0.2239999920129776,2.6948628425598145,0.21575555205345154,2.679990530014038
none,1,undersample,3,100,adam,0.001,100,0.21119999885559082,2.6965065002441406,0.20480000972747803,2.6852476596832275
none,1,oversample,3,100,adam,0.01,200,0.2533999979496002,2.6975350379943848,0.3404444456100464,2.2003233432769775
none,1,none,2,10,adam,0.001,150,0.22459998726844788,2.6991934776306152,0.2199111133813858,2.6884117126464844
none,1,oversample,2,10,adam,0.01,80,0.21439999341964722,2.7012929916381836,0.2092222273349762,2.6804025173187256
none,1,oversample,0,10,adam,0.001,125,0.21319998800754547,2.7022650241851807,0.20920000970363617,2.6819705963134766
none,1,undersample,0,100,adam,0.001,125,0.20999999344348907,2.702580451965332,0.20648889243602753,2.682513952255249
none,1,oversample,0,100,adam,0.001,125,0.2101999968290329,2.7036640644073486,0.20679999887943268,2.6828300952911377
none,1,none,0,100,adam,0.001,125,0.210999995470047,2.7037572860717773,0.20766666531562805,2.6837246417999268
none,1,none,0,10,adam,0.001,125,0.21059998869895935,2.7038822174072266,0.20657777786254883,2.6830008029937744
none,1,oversample,0,50,adam,0.001,125,0.21040000021457672,2.7056474685668945,0.20822222530841827,2.6855971813201904
none,1,undersample,0,10,adam,0.001,125,0.21040000021457672,2.705857276916504,0.207622230052948,2.6851272583007812
none,1,undersample,0,50,adam,0.001,125,0.21220000088214874,2.7061691284179688,0.2088666707277298,2.685777425765991
none,1,none,0,50,adam,0.001,125,0.210999995470047,2.706483840942383,0.20835556089878082,2.6865572929382324
none,1,none,1,50,adam,0.1,80,0.21159999072551727,2.707972764968872,0.20668889582157135,2.684905767440796
none,1,undersample,3,50,adam,0.001,125,0.21119999885559082,2.708466053009033,0.20453333854675293,2.697355270385742
none,1,none,3,50,adam,0.001,125,0.21239998936653137,2.7091147899627686,0.20471110939979553,2.6970715522766113
none,1,undersample,1,10,adam,0.001,175,0.21119999885559082,2.710893392562866,0.20453333854675293,2.697463035583496
none,1,oversample,3,50,adam,0.001,150,0.2117999941110611,2.7117602825164795,0.2045111060142517,2.695834159851074
none,1,oversample,1,50,adam,0.001,100,0.21119999885559082,2.71233868598938,0.20453333854675293,2.6960031986236572
none,1,undersample,2,10,adam,0.01,80,0.21119999885559082,2.71462345123291,0.20453333854675293,2.7047653198242188
none,1,oversample,3,100,adam,0.001,100,0.21119999885559082,2.7148420810699463,0.20453333854675293,2.7026166915893555
none,1,oversample,2,10,adam,0.001,150,0.21119999885559082,2.715000629425049,0.20453333854675293,2.7020788192749023
none,1,undersample,2,100,adam,0.001,80,0.21119999885559082,2.716388702392578,0.20453333854675293,2.7033607959747314
none,1,oversample,3,10,adam,0.001,175,0.21059998869895935,2.7177395820617676,0.20526666939258575,2.705709457397461
none,1,oversample,1,50,adam,0.001,80,0.21239998936653137,2.718271255493164,0.20517778396606445,2.70292329788208
none,1,oversample,1,10,adam,0.001,150,0.20999999344348907,2.718289375305176,0.20564444363117218,2.7035090923309326
none,1,none,2,100,adam,0.001,80,0.21119999885559082,2.7195849418640137,0.20453333854675293,2.7070765495300293
none,1,none,2,50,adam,0.001,100,0.21119999885559082,2.7206971645355225,0.20453333854675293,2.7082276344299316
none,1,none,3,100,adam,0.001,80,0.21119999885559082,2.721179962158203,0.20453333854675293,2.7105441093444824
none,1,oversample,2,100,adam,0.001,80,0.21119999885559082,2.7226579189300537,0.20453333854675293,2.710324764251709
none,1,oversample,2,10,adam,0.001,175,0.21119999885559082,2.723187208175659,0.20382222533226013,2.7135705947875977
none,1,oversample,1,10,adam,0.001,200,0.21119999885559082,2.72430682182312,0.20462222397327423,2.710423707962036
none,1,undersample,2,10,adam,0.001,200,0.21139998733997345,2.7257378101348877,0.20413333177566528,2.7157790660858154
none,1,none,3,50,adam,0.001,100,0.21119999885559082,2.7257981300354004,0.20453333854675293,2.7147746086120605
none,1,undersample,2,50,adam,0.001,100,0.21119999885559082,2.725861072540283,0.20453333854675293,2.7152605056762695
none,1,none,1,10,adam,0.001,125,0.210999995470047,2.7259128093719482,0.20457777380943298,2.725158214569092
none,1,none,3,100,adam,0.01,200,0.24239999055862427,2.726001262664795,0.35206666588783264,2.1640021800994873
none,1,undersample,1,50,adam,0.001,80,0.21119999885559082,2.726616621017456,0.20453333854675293,2.713064670562744
none,1,undersample,0,100,adam,0.001,100,0.21239998936653137,2.7269041538238525,0.2089555561542511,2.7099926471710205
none,1,none,0,50,adam,0.001,100,0.21119999885559082,2.726985216140747,0.20751111209392548,2.7102277278900146
none,1,none,0,100,adam,0.001,100,0.20960000157356262,2.7276012897491455,0.20693333446979523,2.7116811275482178
none,1,undersample,3,10,adam,0.001,175,0.21119999885559082,2.728026866912842,0.20453333854675293,2.720409393310547
none,1,oversample,3,50,adam,0.001,100,0.21119999885559082,2.728334665298462,0.20453333854675293,2.717664957046509
none,1,oversample,0,50,adam,0.001,100,0.21040000021457672,2.7284092903137207,0.20697778463363647,2.7120261192321777
none,1,undersample,3,10,adam,0.001,200,0.21119999885559082,2.7284741401672363,0.20453333854675293,2.717602491378784
